vehicleId,vehicleTypeId
173-2,CAR-TYPE-DEFAULT
174-0,CAR-TYPE-DEFAULT
174-1,CAR-TYPE-DEFAULT
175-0,CAR-TYPE-DEFAULT
175-1,CAR-TYPE-DEFAULT
175-2,CAR-TYPE-DEFAULT
176-0,CAR-TYPE-DEFAULT
176-1,CAR-TYPE-DEFAULT
177-0,CAR-TYPE-DEFAULT
177-1,CAR-TYPE-DEFAULT
177-2,CAR-TYPE-DEFAULT
177-3,CAR-TYPE-DEFAULT
177-4,CAR-TYPE-DEFAULT
178-0,CAR-TYPE-DEFAULT
178-1,CAR-TYPE-DEFAULT
179-0,CAR-TYPE-DEFAULT
179-1,CAR-TYPE-DEFAULT
179-2,CAR-TYPE-DEFAULT
180-0,CAR-TYPE-DEFAULT
180-1,CAR-TYPE-DEFAULT
180-2,CAR-TYPE-DEFAULT
181-0,CAR-TYPE-DEFAULT
181-1,CAR-TYPE-DEFAULT
181-2,CAR-TYPE-DEFAULT
181-3,CAR-TYPE-DEFAULT
181-4,CAR-TYPE-DEFAULT
182-0,CAR-TYPE-DEFAULT
182-1,CAR-TYPE-DEFAULT
182-2,CAR-TYPE-DEFAULT
182-3,CAR-TYPE-DEFAULT
182-4,CAR-TYPE-DEFAULT
183-0,CAR-TYPE-DEFAULT
183-1,CAR-TYPE-DEFAULT
184-0,CAR-TYPE-DEFAULT
184-1,CAR-TYPE-DEFAULT
185-0,CAR-TYPE-DEFAULT
185-1,CAR-TYPE-DEFAULT
186-0,CAR-TYPE-DEFAULT
186-1,CAR-TYPE-DEFAULT
186-2,CAR-TYPE-DEFAULT
187-0,CAR-TYPE-DEFAULT
187-1,CAR-TYPE-DEFAULT
187-2,CAR-TYPE-DEFAULT
187-3,CAR-TYPE-DEFAULT
187-4,CAR-TYPE-DEFAULT
188-0,CAR-TYPE-DEFAULT
188-1,CAR-TYPE-DEFAULT
189-0,CAR-TYPE-DEFAULT
189-1,CAR-TYPE-DEFAULT
189-2,CAR-TYPE-DEFAULT
190-0,CAR-TYPE-DEFAULT
190-1,CAR-TYPE-DEFAULT
190-2,CAR-TYPE-DEFAULT
190-3,CAR-TYPE-DEFAULT
191-0,CAR-TYPE-DEFAULT
191-1,CAR-TYPE-DEFAULT
192-0,CAR-TYPE-DEFAULT
192-1,CAR-TYPE-DEFAULT
193-0,CAR-TYPE-DEFAULT
193-1,CAR-TYPE-DEFAULT
193-2,CAR-TYPE-DEFAULT
193-3,CAR-TYPE-DEFAULT
193-4,CAR-TYPE-DEFAULT
194-0,CAR-TYPE-DEFAULT
194-1,CAR-TYPE-DEFAULT
195-0,CAR-TYPE-DEFAULT
195-1,CAR-TYPE-DEFAULT
195-2,CAR-TYPE-DEFAULT
196-0,CAR-TYPE-DEFAULT
196-1,CAR-TYPE-DEFAULT
197-0,CAR-TYPE-DEFAULT
197-1,CAR-TYPE-DEFAULT
197-2,CAR-TYPE-DEFAULT
197-3,CAR-TYPE-DEFAULT
198-0,CAR-TYPE-DEFAULT
198-1,CAR-TYPE-DEFAULT
198-2,CAR-TYPE-DEFAULT
199-0,CAR-TYPE-DEFAULT
199-1,CAR-TYPE-DEFAULT
199-2,CAR-TYPE-DEFAULT
199-3,CAR-TYPE-DEFAULT
200-0,CAR-TYPE-DEFAULT
200-1,CAR-TYPE-DEFAULT
200-2,CAR-TYPE-DEFAULT
200-3,CAR-TYPE-DEFAULT
201-0,CAR-TYPE-DEFAULT
201-1,CAR-TYPE-DEFAULT
201-2,CAR-TYPE-DEFAULT
202-0,CAR-TYPE-DEFAULT
202-1,CAR-TYPE-DEFAULT
202-2,CAR-TYPE-DEFAULT
202-3,CAR-TYPE-DEFAULT
203-0,CAR-TYPE-DEFAULT
203-1,CAR-TYPE-DEFAULT
204-0,CAR-TYPE-DEFAULT
204-1,CAR-TYPE-DEFAULT
204-2,CAR-TYPE-DEFAULT
204-3,CAR-TYPE-DEFAULT
205-0,CAR-TYPE-DEFAULT
205-1,CAR-TYPE-DEFAULT
205-2,CAR-TYPE-DEFAULT
205-3,CAR-TYPE-DEFAULT
205-4,CAR-TYPE-DEFAULT
206-0,CAR-TYPE-DEFAULT
206-1,CAR-TYPE-DEFAULT
207-0,CAR-TYPE-DEFAULT
207-1,CAR-TYPE-DEFAULT
207-2,CAR-TYPE-DEFAULT
208-0,CAR-TYPE-DEFAULT
208-1,CAR-TYPE-DEFAULT
208-2,CAR-TYPE-DEFAULT
208-3,CAR-TYPE-DEFAULT
208-4,CAR-TYPE-DEFAULT
209-0,CAR-TYPE-DEFAULT
209-1,CAR-TYPE-DEFAULT
